,House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
5819,29,Atkinson Motorway,Zoe,Hale,28,Daughter,Single,Female,Air traffic controller,None,None
5820,29,Atkinson Motorway,David,Hale,25,Son,Single,Male,Translator,None,None
5821,30,Atkinson Motorway,Glenn,Davison,62,Head,Married,Male,"Chemist, analytical",None,Christian
5822,30,Atkinson Motorway,Jessica,Davison,61,Wife,Married,Female,Unemployed,None,Christian
5823,31,Atkinson Motorway,Toby,Jones,25,Head,Married,Male,Video editor,None,Methodist
5824,31,Atkinson Motorway,June,Jones,23,Wife,Married,Female,Analytical chemist,None,None
5825,32,Atkinson Motorway,Anne,Hughes,57,Head,Married,Female,"Scientist, marine",None,Christian
5826,32,Atkinson Motorway,Anthony,Moss,56,Husband,Married,Male,Marine scientist,None,Christian
5827,33,Atkinson Motorway,Caroline,Fletcher,61,Head,Married,Female,IT technical support officer,None,Christian
5828,33,Atkinson Motorway,Lawrence,Fletcher,64,Husband,Married,Male,Sales executive,None,Christian
5829,33,Atkinson Motorway,Sara,Fletcher,29,Daughter,Single,Female,"Education officer, community",None,Christian
5830,33,Atkinson Motorway,Margaret,Fletcher,26,Daughter,Divorced,Female,"Teacher, special educational needs",None,None
5831,34,Atkinson Motorway,Carol,Green,51,Head,Single,Female,Oceanographer,None,Methodist
5832,35,Atkinson Motorway,Jonathan,Glover,73,Head,Divorced,Male,Retired Industrial buyer,None,Christian
5833,35,Atkinson Motorway,Michelle,Glover,39,Daughter,Divorced,Female,Software engineer,None,Christian
5834,36,Atkinson Motorway,Laura,Lawrence,51,Head,Married,Female,General practice doctor,None,None
5835,36,Atkinson Motorway,Marc,Lawrence,54,Husband,Married,Male,Lexicographer,None,None
5836,37,Atkinson Motorway,Bradley,Robertson,48,Head,Married,Male,"Doctor, general practice",None,Christian
5837,37,Atkinson Motorway,Lynne,Robertson,41,Wife,Married,Female,Outdoor activities/education manager,None,Christian
5838,38,Atkinson Motorway,Kayleigh,Williamson,44,Head,Single,F,Fine artist,None,None
5839,38,Atkinson Motorway,Kyle,Williamson,15,Nephew,NA,Male,Student,None,NA
5840,39,Atkinson Motorway,Charles,Collins,51,Head,Married,Male,Technical brewer,None,Methodist
5841,39,Atkinson Motorway,Hayley,Collins,48,Wife,Married,Female,Retail buyer,None,Methodist
5842,40,Atkinson Motorway,Kim,Thomas,41,Head,Married,Female,Illustrator,None,Christian
5843,40,Atkinson Motorway,Robin,Thomas,43,Husband,Married,Male,Ceramics designer,None,None
5844,40,Atkinson Motorway,Jake,Thomas,17,Son,NA,Male,Student,None,NA
5845,40,Atkinson Motorway,Wayne,Thomas,17,Son,NA,Male,Student,None,NA
5846,41,Atkinson Motorway,Irene,Hope,48,Head,Widowed,Female,Pensions consultant,None,Methodist
5847,41,Atkinson Motorway,Aimee,Hope,15,Daughter,NA,Female,Student,None,NA
5848,42,Atkinson Motorway,Anthony,Duncan,74,Head,Divorced,Male,Retired Field seismologist,None,Christian
5849,43,Atkinson Motorway,Julie,Miller,42,Head,Single,Female,Unemployed,None,None
5850,43,Atkinson Motorway,Francis,Spencer,40,Lodger,Divorced,Male,Optometrist,None,None
5851,44,Atkinson Motorway,Katie,Jackson,60,Head,Divorced,Female,Chief Marketing Officer,None,None
5852,45,Atkinson Motorway,Carole,Woods,34,Head,Single,Female,"Investment banker, operational",None,None
5853,45,Atkinson Motorway,Clifford,Farrell,38,Partner,Single,Male,Unemployed,None,None
5854,45,Atkinson Motorway,Howard,Woods,17,Son,NA,Male,Student,None,NA
5855,45,Atkinson Motorway,Andrew,Woods,16,Son,NA,Male,Student,None,NA
5856,45,Atkinson Motorway,Paige,Woods,15,Daughter,NA,Female,Student,None,NA
5857,46,Atkinson Motorway,Jayne,Smith,40,Head,Married,Female,"Programmer, applications",None,None
5858,46,Atkinson Motorway,Glenn,Anderson,39,Husband,Married,Male,Chief Financial Officer,None,None
5859,46,Atkinson Motorway,Leon,Smith,9,Son,NA,Male,Student,None,NA
5860,46,Atkinson Motorway,Holly,Smith,9,Daughter,NA,Female,Student,None,NA
5861,46,Atkinson Motorway,Jay,Smith,5,Son,NA,Male,Student,None,NA
5862,47,Atkinson Motorway,Tracey,Parker,73,Head,Widowed,Female,Retired Learning disability nurse,None,None
5863,48,Atkinson Motorway,George,Reeves,27,Head,Single,Male,Medical laboratory scientific officer,None,None
5864,48,Atkinson Motorway,Kirsty,Reeves,7,Daughter,NA,Female,Student,None,NA
5865,48,Atkinson Motorway,Jodie,Hill,7,Daughter,NA,Female,Student,None,NA
5866,48,Atkinson Motorway,Nicholas,Morris,49,Lodger,Single,M,"Conservation officer, historic buildings",None,Methodist
5867,49,Atkinson Motorway,Andrew,Swift,57,Head,Single,Male,Publishing rights manager,None,Christian
5868,50,Atkinson Motorway,Eleanor,Ali,32,Head,Single,Female,Human resources officer,None,Muslim
5869,50,Atkinson Motorway,Valerie,Ali,6,Daughter,NA,F,Student,None,NA
5870,51,Atkinson Motorway,Jeremy,Fletcher,65,Head,Married,Male,Toxicologist,None,Christian
5871,51,Atkinson Motorway,Geraldine,Fletcher,65,Wife,Married,Female,Recruitment consultant,None,None
5872,52,Atkinson Motorway,Jayne,Campbell,48,Head,Married,Female,"Librarian, academic",None,None
5873,52,Atkinson Motorway,Graham,Campbell,56,Husband,Married,Male,"Scientist, research (maths)",None,None
5874,52,Atkinson Motorway,Frank,Campbell,20,Son,Divorced,Male,University Student,None,None
5875,52,Atkinson Motorway,Lynda,Campbell,17,Daughter,NA,Female,Student,None,NA
5876,52,Atkinson Motorway,Francesca,Campbell,12,Daughter,NA,Female,Student,None,NA
5877,52,Atkinson Motorway,Sally,Campbell,8,Daughter,NA,Female,Student,None,NA
5878,53,Atkinson Motorway,Gareth,Harding,61,Head,Divorced,Male,Newspaper journalist,None,Methodist
5879,53,Atkinson Motorway,Kevin,Dyer,38,None,Single,Male,Customer service manager,None,Christian
5880,54,Atkinson Motorway,Marion,North,70,Head,Single,Female,Retired Medical sales representative,None,Christian
5881,55,Atkinson Motorway,Valerie,Marshall,41,Head,Single,Female,Chief Strategy Officer,None,Christian
5882,55,Atkinson Motorway,Aaron,Marshall,5,Son,NA,Male,Student,None,NA
5883,55,Atkinson Motorway,Clive,Marshall,1,Son,NA,Male,Child,None,NA
5884,55,Atkinson Motorway,Joel,Marshall,0,Son,NA,Male,Child,None,NA
5885,56,Atkinson Motorway,Lindsey,Johnson,18,Head,Married,Female,Student,None,NA
5886,56,Atkinson Motorway,Mark,Johnson,19,Husband,Married,male,Medical technical officer,None,NA
5887,57,Atkinson Motorway,Geoffrey,Parry,19,Head,Single,Male,University Student,None,Christian
5888,58,Atkinson Motorway,Mitchell,Bird,43,Head,Married,m,Chief of Staff,None,Catholic
5889,58,Atkinson Motorway,Alexandra,Wilson,44,Wife,Married,Female,Professor Emeritus,None,Catholic
5890,59,Atkinson Motorway,Samantha,Flynn,41,Head,Married,Female,Systems developer,None,Christian
5891,59,Atkinson Motorway,Rhys,Flynn,49,Husband,Married,Male,Database administrator,None,Christian
5892,59,Atkinson Motorway,Declan,Flynn,9,Son,NA,Male,Student,None,NA
5893,60,Atkinson Motorway,Dorothy,Walsh,41,Head,Married,Female,Wellsite geologist,None,Catholic
5894,60,Atkinson Motorway,Iain,Walsh,42,Husband,Married,Male,Unemployed,None,None
5895,60,Atkinson Motorway,Victoria,Walsh,17,Daughter,NA,Female,Student,None,NA
5896,60,Atkinson Motorway,Bernard,Walsh,15,Son,NA,Male,Student,None,NA
5897,61,Atkinson Motorway,Laura,Reeves,48,Head,Single,Female,Fish farm manager,None,None
5898,61,Atkinson Motorway,Francis,Reeves,19,Son,Divorced,Male,University Student,None,None
5899,61,Atkinson Motorway,Shirley,Reeves,11,Daughter,NA,Female,Student,None,NA
5900,62,Atkinson Motorway,Yvonne,Greenwood,22,Head,Single,Female,University Student,None,Christian
5901,63,Atkinson Motorway,Rachel,Humphreys,68,Head,Married,Female,Retired Tour manager,None,None
5902,63,Atkinson Motorway,Raymond,Humphreys,70,Husband,Married,Male,Retired Special educational needs teacher,None,None
5903,64,Atkinson Motorway,Dawn,Gregory,53,Head,Divorced,Female,Ceramics designer,None,Catholic
5904,64,Atkinson Motorway,Wendy,Gregory,13,Daughter,NA,Female,Student,None,NA
5905,65,Atkinson Motorway,Bruce,Miles,48,Head,Married,Male,Clinical research associate,None,None
5906,65,Atkinson Motorway,Sheila,Miles,46,Wife,Married,Female,Set designer,None,None
5907,66,Atkinson Motorway,Glen,Hudson,31,Head,Divorced,Male,"Engineer, technical sales",None,Muslim
5908,67,Atkinson Motorway,Dawn,Pope,41,Head,Divorced,Female,Civil Service administrator,None,Catholic
5909,68,Atkinson Motorway,Amelia,Harding,53,Head,Married,Female,Unemployed,None,None
5910,68,Atkinson Motorway,Craig,Harding,58,Husband,Married,Male,"Secretary, company",None,None
5911,68,Atkinson Motorway,Liam,Harding,17,Son,NA,Male,Student,None,NA
5912,68,Atkinson Motorway,Mohammed,Harding,15,Son,NA,Male,Student,None,NA
5913,68,Atkinson Motorway,Robin,Harding,11,Son,NA,Male,Student,None,NA
5914,69,Atkinson Motorway,Lydia,Alexander,85,Head,Divorced,Female,Retired Occupational therapist,None,Christian
5915,70,Atkinson Motorway,Rachael,Moran,55,Head,Single,Female,Geoscientist,None,Christian
5916,70,Atkinson Motorway,George,Hewitt,56,Partner,Single,Male,"Surveyor, mining",None,Christian
5917,71,Atkinson Motorway,Mohammed,Jones,23,Head,Single,Male,Television/film/video producer,None,Methodist
5918,71,Atkinson Motorway,Stephanie,Hartley,19,Partner,Single,Female,University Student,None,Methodist
5919,72,Atkinson Motorway,Amelia,Carter,46,Head,Divorced,Female,Unemployed,None,Christian
5920,72,Atkinson Motorway,Daniel,Carter,15,Son,NA,Male,Student,None,NA
5921,73,Atkinson Motorway,Katy,Green,59,Head,Divorced,Female,Personnel officer,None,None
5922,74,Atkinson Motorway,Carol,Ross,49,Head,Married,Female,"Producer, television/film/video",None,None
5923,74,Atkinson Motorway,Sam,Ross,44,Husband,Married,Male,Garment/textile technologist,None,None
5924,74,Atkinson Motorway,Sian,Ross,8,Daughter,NA,Female,Student,None,NA
5925,75,Atkinson Motorway,Marilyn,Thomas,42,Head,Married,Female,Adult guidance worker,None,None
5926,75,Atkinson Motorway,Michael,Thomas,44,Husband,Married,Male,"Producer, radio",None,None
5927,76,Atkinson Motorway,Thomas,Reed,38,Head,Single,Male,Architect,None,Christian
5928,76,Atkinson Motorway,Holly,Stevens,50,None,Single,Female,Retail merchandiser,None,Christian
5929,77,Atkinson Motorway,Irene,Ball,49,Head,Single,Female,"Horticulturist, amenity",None,Catholic
5930,78,Atkinson Motorway,Kimberley,Armstrong,44,Head,Married,Female,"Surveyor, quantity",None,Christian
5931,78,Atkinson Motorway,Geoffrey,Armstrong,48,Husband,Married,m,"Research officer, political party",None,None
5932,78,Atkinson Motorway,George,Armstrong,11,Son,NA,Male,Student,None,NA
5933,79,Atkinson Motorway,Abigail,O'Neill,33,Head,Married,Female,Theatre director,None,Muslim
5934,79,Atkinson Motorway,Bradley,O'Neill,31,Husband,Married,Male,Records manager,None,Muslim
5935,79,Atkinson Motorway,Gerard,Lewis-O'Neill,9,Son,NA,Male,Student,None,NA
5936,79,Atkinson Motorway,Maureen,Lewis-O'Neill,2,Daughter,NA,Female,Child, ,NA
5937,80,Atkinson Motorway,Kevin,Pugh,21,Head,Divorced,Male,University Student,None,Christian
5938,81,Atkinson Motorway,Elizabeth,Clark,45,Head,Single,Female,Production manager,None,Christian
5939,81,Atkinson Motorway,Ben,Willis,47,Partner,Single,Male,Primary school teacher,None,None
5940,82,Atkinson Motorway,Ashleigh,Griffiths,63,Head,Divorced,Female,Unemployed,None,Christian
5941,82,Atkinson Motorway,Dylan,Griffiths,23,Son,Single,Male,Interior and spatial designer,None,Christian
5942,83,Atkinson Motorway,Sylvia,Kelly,48,Head,Single,Female,Higher education careers adviser,None,Methodist
5943,83,Atkinson Motorway,Norman,Perry,29,None,Single,male,"Engineer, automotive",None,Catholic
5944,83,Atkinson Motorway,Dawn,Barry,21,None,Single,Female,University Student,None,Muslim
5945,83,Atkinson Motorway,Dylan,Middleton,21,None,Single,male,University Student,None,Christian
5946,83,Atkinson Motorway,Sophie,Morrison,50,None,Single,Female,Exercise physiologist,None,Muslim
5947,84,Atkinson Motorway,Matthew,Atkins,40,Head,Married,Male,Translator,None,Catholic
5948,84,Atkinson Motorway,Tracey,Atkins,33,Wife,Married,Female,Secondary school teacher,None,None
5949,85,Atkinson Motorway,Molly,Kirk,47,Head,Married,Female,Unemployed,None,Catholic
5950,85,Atkinson Motorway,Mark,Kirk,47,Husband,Married,Male,"Administrator, education",None,Catholic
5951,85,Atkinson Motorway,Anne,Kirk,17,Daughter,NA,Female,Student,None,NA
5952,86,Atkinson Motorway,Catherine,Cartwright,50,Head,Married,Female,Event organiser,None,Muslim
5953,86,Atkinson Motorway,Iain,Cartwright,55,Husband,Married,Male,"Engineer, manufacturing",None,Muslim
5954,87,Atkinson Motorway,Georgina,Mills,40,Head,Single,Female,"Librarian, public",None,Methodist
5955,87,Atkinson Motorway,Ashleigh,Williams,55,None,Single,Female,Landscape architect,None,Christian
5956,87,Atkinson Motorway,Jeffrey,King,56,None,Single,Male,Heritage manager,None,Christian
5957,87,Atkinson Motorway,Nicola,Smith,31,None,Single,Female,"Social research officer, government",None,None
5958,87,Atkinson Motorway,Patrick,Allen,50,None,Single,Male,"Scientist, biomedical",None,None
5959,88,Atkinson Motorway,Hannah,Jones,61,Head,Married,Female,Marine scientist,None,Methodist
5960,88,Atkinson Motorway,Dennis,Jones,69,Husband,Married,Male,Retired Nutritional therapist,None,None
5961,89,Atkinson Motorway,Jeffrey,Sharpe,80,Head,Married,Male,Retired Race relations officer,None,Christian
5962,89,Atkinson Motorway,Elaine,Sharpe,78,Wife,Married,f,Retired Forensic scientist,None,None
5963,90,Atkinson Motorway,Carly,Hammond,52,Head,Married,Female,Health visitor,Deaf,Methodist
5964,90,Atkinson Motorway,Christian,Hammond,54,Husband,Married,Male,"Psychologist, educational",None,Methodist
5965,90,Atkinson Motorway,Louis,Hammond,19,Son,Single,male,University Student,None,None
5966,90,Atkinson Motorway,Nigel,Hammond,9,Son,NA,Male,Student,None,NA
5967,91,Atkinson Motorway,Natasha,Dean,67,Head,Married,Female,Counselling psychologist,None,Methodist
5968,91,Atkinson Motorway,Alexander,Dean,66,Husband,Married,Male,Administrator,None,Methodist
5969,92,Atkinson Motorway,Harriet,Nicholls,42,Head,Single,Female,Unemployed,None,Methodist
5970,92,Atkinson Motorway,Owen,Nicholls,12,Son,NA,Male,Student,None,NA
5971,93,Atkinson Motorway,Hannah,Davies,58,Head,Married,Female,Newspaper journalist,None,Christian
5972,93,Atkinson Motorway,Thomas,Davies,59,Husband,Married,Male,Arts administrator,None,Christian
5973,93,Atkinson Motorway,Malcolm,Davies,40,Son,Single,Male,Applications developer,None,None
5974,93,Atkinson Motorway,Hugh,Davies,39,Son,Single,Male,Systems analyst,None,Christian
5975,94,Atkinson Motorway,Maria,Carr,28,Head,Single,Female,"Nurse, learning disability",None,None
5976,94,Atkinson Motorway,Deborah,Robinson,42,None,Single,Female,Systems analyst,None,Catholic
5977,95,Atkinson Motorway,Megan,Ross,80,Head,Married,Female,Retired Further education lecturer,None,Methodist
5978,95,Atkinson Motorway,Frank,Ross,81,Husband,Married,Male,Retired Economist,None,None
5979,96,Atkinson Motorway,Chelsea,Jennings,50,Head,Married,Female,Housing manager/officer,None,None
5980,96,Atkinson Motorway,Guy,Jennings,49,Husband,Married,Male,Chief Technology Officer,None,None
5981,96,Atkinson Motorway,Marcus,Jennings,17,Son,NA,Male,Student,None,NA
5982,97,Atkinson Motorway,Holly,Robinson,29,Head,Married,Female,Personal assistant,None,Christian
5983,97,Atkinson Motorway,Stanley,Robinson,28,Husband,Married,Male,Bookseller,None,Christian
5984,98,Atkinson Motorway,Christine,McLean,68,Head,Divorced,Female,"Retired Designer, blown glass/stained glass",None,Catholic
5985,99,Atkinson Motorway,Anna,Williams,45,Head,Divorced,Female,Clinical cytogeneticist,None,None
5986,100,Atkinson Motorway,Yvonne,James,37,Head,Married,Female,Community education officer,None,None
5987,100,Atkinson Motorway,Dale,James,34,Husband,Married,Male,Geophysical data processor,None,None
5988,100,Atkinson Motorway,Beverley,Barnes-James,10,Daughter,NA,f,Student,None,NA
5989,101,Atkinson Motorway,Paige,Nicholls,27,Head,Married,Female,Recruitment consultant,None,Christian
5990,101,Atkinson Motorway,Shaun,Nicholls,28,Husband,Married,Male,Chief of Staff,None,None
5991,102,Atkinson Motorway,Sylvia,Chambers,22,Head,Single,Female,University Student,None,None
5992,103,Atkinson Motorway,June,Jackson,41,Head,Divorced,Female,Unemployed,None,Christian
5993,103,Atkinson Motorway,David,Jackson,12,Son,NA,Male,Student,None,NA
5994,103,Atkinson Motorway,Sarah,Jackson,12,Daughter,NA,Female,Student,None,NA
5995,103,Atkinson Motorway,Anna,Jackson,7,Daughter,NA,Female,Student,None,NA
5996,103,Atkinson Motorway,Elliott,Jackson,3,Son,NA,Male,Child,None,NA
5997,104,Atkinson Motorway,Dennis,Evans,38,Head,Single,Male,Unemployed,None,None
5998,104,Atkinson Motorway,Bruce,Evans,7,Son,NA,Male,Student,None,NA
5999,104,Atkinson Motorway,Angela,Evans,5,Daughter,NA,Female,Student,None,NA
6000,104,Atkinson Motorway,Ross,Evans,1,Son,NA,Male,Child,None,NA
6001,105,Atkinson Motorway,Jennifer,Webb,21,Head,Single,Female,University Student,None,None
6002,105,Atkinson Motorway,Connor,Scott,24,Partner,Single,Male,Naval architect,None,None
6003,106,Atkinson Motorway,Michael,Collins,82,Head,Widowed,Male,Retired Early years teacher,None,Christian
6004,107,Atkinson Motorway,Jessica,Young,43,Head,D,Female,Licensed conveyancer,None,Methodist
6005,107,Atkinson Motorway,Duncan,Young,15,Son,NA,Male,Student,None,NA
6006,108,Atkinson Motorway,Peter,Foster,95,Head,Widowed,Male,Retired Theatre director,None,Christian
6007,109,Atkinson Motorway,Thomas,Dean,53,Head,Divorced,Male,Artist,None,Christian
